Num,Timestamp,Current_J1,Temperature_J1,Speed_J1,Tool_current,cycle ,Robot_ProtectiveStop,grip_lost
36,2022-10-26T08:17:57.060Z,-1.48049283027648,29.5,-0.003675636369735,0.083239197731018,1,0.0,False
37,2022-10-26T08:17:58.065Z,-2.64363360404968,29.4375,0.0,0.0896906852722168,1,0.0,False
38,2022-10-26T08:17:59.067Z,-2.28288698196411,29.5,0.0012718423968181,0.083239197731018,1,0.0,False
39,2022-10-26T08:18:00.071Z,-2.63061571121215,29.5,0.0,0.082559585571289,1,0.0,False
40,2022-10-26T08:18:01.086Z,-2.40566706657409,29.5,0.0,0.0902841091156005,2,0.0,False
41,2022-10-26T08:18:02.090Z,-1.97034299373626,29.5,-0.000176838744664564,0.0845122933387756,2,0.0,False
42,2022-10-26T08:18:03.097Z,-3.15593338012695,29.5,-0.0667332857847213,0.0908775925636291,2,0.0,False
43,2022-10-26T08:18:04.098Z,-1.66649949550628,29.5,0.135760828852653,0.0769600868225097,2,0.0,False
44,2022-10-26T08:18:05.105Z,-2.72296166419982,29.5,-0.0362355969846248,0.083239197731018,2,0.0,True
45,2022-10-26T08:18:06.110Z,-1.64369809627532,29.5,-0.015849458053708,0.0837464928627014,2,0.0,True
46,2022-10-26T08:18:07.112Z,-1.56732714176177,29.5,0.0,0.18695044517517,2,0.0,False
47,2022-10-26T08:18:08.119Z,-1.70833575725555,29.5625,0.0,0.0845122933387756,2,0.0,False
48,2022-10-26T08:18:09.124Z,-1.79418063163757,29.5625,0.0,0.0795062184333801,2,0.0,False
49,2022-10-26T08:18:10.139Z,-1.84794414043426,29.5625,0.0,0.0851057171821594,2,0.0,False
50,2022-10-26T08:18:11.144Z,-2.38830041885375,29.5625,0.0,0.0856992006301879,2,0.0,False
51,2022-10-26T08:18:12.149Z,-2.65763306617736,29.5625,0.0119877066463232,0.0882453322410583,2,0.0,False
52,2022-10-26T08:18:13.158Z,-1.82730317115783,29.5,0.000753512722440064,0.0812864899635315,2,0.0,False
53,2022-10-26T08:18:14.161Z,-1.14850914478302,29.5625,-0.0221848282963037,0.083325445652008,2,0.0,False
54,2022-10-26T08:18:15.162Z,-2.26695203781127,29.5625,-0.0442189052700996,0.082559585571289,2,0.0,False
55,2022-10-26T08:18:16.177Z,-2.03156280517578,29.5,-0.00980792194604873,0.0812004208564758,2,0.0,False
56,2022-10-26T08:18:17.178Z,-2.51068449020385,29.5625,-0.0586910732090473,0.0813726782798767,2,0.0,False
57,2022-10-26T08:18:18.178Z,-1.69376254081726,29.5625,-0.000166859797900542,0.0870583653450012,2,0.0,False
58,2022-10-26T08:18:19.192Z,-1.60027205944061,29.5625,0.0,0.168534159660339,2,0.0,True
59,2022-10-26T08:18:20.195Z,-1.67993259429931,29.5625,0.0,0.0801857709884643,2,0.0,True
60,2022-10-26T08:18:21.196Z,-1.71337354183197,29.5625,0.0,0.088331401348114,2,0.0,True
61,2022-10-26T08:18:22.199Z,-1.74068629741668,29.625,0.0,0.0769601464271545,2,0.0,True
62,2022-10-26T08:18:23.204Z,-1.76758551597595,29.625,0.0,0.0870583653450012,2,0.0,True
63,2022-10-26T08:18:24.210Z,-1.74892783164978,29.625,0.0,0.0806930661201477,2,0.0,True
64,2022-10-26T08:18:25.212Z,-1.76326692104339,29.625,0.0,0.0812864899635315,2,0.0,True
65,2022-10-26T08:18:26.215Z,-1.76740729808807,29.625,0.0,0.097750186920166,2,0.0,True
66,2022-10-26T08:18:27.218Z,-1.75765633583068,29.625,0.0,0.0920644998550415,2,0.0,True
67,2022-10-26T08:18:28.223Z,-1.74109208583831,29.625,0.0,0.0857853293418884,2,0.0,True
68,2022-10-26T08:18:29.225Z,-1.73951482772827,29.625,0.0,0.0789126753807067,2,0.0,True
69,2022-10-26T08:18:30.229Z,-1.75080716609954,29.625,0.0,0.0806930661201477,2,0.0,True
70,2022-10-26T08:18:31.233Z,-1.77493166923522,29.625,0.0,0.0845122933387756,2,0.0,True
71,2022-10-26T08:18:32.238Z,-1.75487995147705,29.625,0.0,0.0794200301170349,2,0.0,True
72,2022-10-26T08:18:33.241Z,-1.73538172245025,29.625,0.0,0.0789127349853515,2,0.0,True
73,2022-10-26T08:18:34.246Z,-1.73031342029571,29.625,0.0,0.0909637212753295,2,0.0,True
74,2022-10-26T08:18:35.252Z,-2.9186463356018,29.6875,0.0045318710617721,0.088331401348114,2,0.0,True
75,2022-10-26T08:18:36.257Z,-2.24148392677307,29.6875,0.00680667394772172,0.0782331824302673,2,0.0,True
76,2022-10-26T08:18:37.264Z,-1.64711070060729,29.6875,-0.00875014625489711,0.0864649415016174,2,0.0,True
77,2022-10-26T08:18:38.270Z,-2.19883346557617,29.625,-0.000563708366826176,0.305517375469207,2,0.0,False
78,2022-10-26T08:18:39.275Z,-2.73541021347045,29.6875,0.000821340770926326,0.0882453322410583,2,0.0,False
79,2022-10-26T08:18:40.279Z,-2.79417967796325,29.625,0.0,0.09265798330307,2,0.0,False
80,2022-10-26T08:18:41.286Z,-2.31570553779602,29.6875,0.0,0.0762804746627807,2,0.0,False
81,2022-10-26T08:18:42.292Z,-2.23367547988891,29.6875,-5.17644330102484e-05,0.0851056575775146,2,0.0,False
82,2022-10-26T08:18:43.295Z,-2.24575757980346,29.6875,0.0,0.0865510106086731,2,0.0,False
83,2022-10-26T08:18:44.302Z,-2.23488998413085,29.6875,0.0,0.0909637808799743,2,0.0,False
84,2022-10-26T08:18:45.307Z,-2.23874974250793,29.6875,0.0,0.083918809890747,2,0.0,False
85,2022-10-26T08:18:46.310Z,-2.73087739944458,29.6875,0.0,0.0864649415016174,2,0.0,False
86,2022-10-26T08:18:47.317Z,-2.38446044921875,29.6875,0.0,0.0863786935806274,3,0.0,False
87,2022-10-26T08:18:48.322Z,-1.50233030319213,29.6875,-0.00957309268414974,0.0864649415016174,3,0.0,False
88,2022-10-26T08:18:49.327Z,-2.56167984008789,29.6875,-0.0015991780674085,0.190769612789154,3,0.0,False
89,2022-10-26T08:18:50.333Z,-3.31789755821228,29.6875,-0.110685348510742,0.0813726782798767,3,0.0,False
90,2022-10-26T08:18:51.338Z,-4.81165599822998,29.6875,0.0172862857580184,0.0921506285667419,3,0.0,False
91,2022-10-26T08:18:52.339Z,-2.56641864776611,29.6875,-0.0740367025136947,0.0851057171821594,3,0.0,False
92,2022-10-26T08:18:53.342Z,-2.29582738876342,29.6875,0.000134734320454299,0.185763597488403,3,0.0,False
93,2022-10-26T08:18:54.347Z,-1.67625713348388,29.6875,9.82841585894789e-10,0.0870583653450012,3,0.0,False
94,2022-10-26T08:18:55.353Z,-1.83183550834655,29.6875,0.0,0.0863787531852722,3,0.0,False
95,2022-10-26T08:18:56.358Z,-2.51745104789733,29.6875,0.00262261787429451,0.0794200301170349,3,0.0,False
96,2022-10-26T08:18:57.363Z,-2.82154011726379,29.6875,0.0083497492596507,0.082645833492279,3,0.0,False
97,2022-10-26T08:18:58.367Z,-2.00244092941284,29.6875,0.0026579110417515,0.0826457738876342,3,0.0,False
98,2022-10-26T08:18:59.369Z,-1.56374812126159,29.6875,-0.00554447760805487,0.088417649269104,3,0.0,False
99,2022-10-26T08:19:00.374Z,-1.44669103622436,29.75,0.0984329581260681,0.0978362560272216,3,0.0,False
100,2022-10-26T08:19:01.381Z,-2.0240740776062,29.75,-0.000601783744059503,0.0846845507621765,3,0.0,False
101,2022-10-26T08:19:02.392Z,-1.53415131568908,29.6875,-0.0944618955254554,0.0819661617279052,3,0.0,False
102,2022-10-26T08:19:03.396Z,-1.69090938568115,29.6875,-9.08756067099287e-41,0.0801857709884643,3,0.0,False
103,2022-10-26T08:19:04.402Z,-1.59272146224975,29.75,0.0,0.166667699813842,3,0.0,False
104,2022-10-26T08:19:05.407Z,-3.74772405624389,29.75,-0.000340749800670892,0.0845122337341308,3,0.0,False
105,2022-10-26T08:19:06.412Z,-3.35626792907714,29.75,-0.00875717401504516,0.087651789188385,3,0.0,False
106,2022-10-26T08:19:07.419Z,-2.33643150329589,29.75,-0.0740060731768608,0.0813727378845214,3,0.0,False
107,2022-10-26T08:19:08.422Z,-0.399774670600891,29.75,0.00963964592665433,0.0806930661201477,3,0.0,False
108,2022-10-26T08:19:09.422Z,-2.74939966201782,29.75,8.16939937067218e-05,0.0833253860473632,3,0.0,False
109,2022-10-26T08:19:10.429Z,-2.48681163787841,29.75,4.5011027395958e-05,0.0825595259666442,3,0.0,False
110,2022-10-26T08:19:11.433Z,-2.55549573898315,29.75,0.0,0.0813727378845214,3,0.0,False
111,2022-10-26T08:19:12.433Z,-2.3971791267395,29.75,0.0,0.0814588069915771,3,0.0,False
112,2022-10-26T08:19:13.438Z,-2.32904529571533,29.75,-5.41413882255042e-27,0.180585145950317,4,0.0,False
113,2022-10-26T08:19:14.441Z,-3.41478300094604,29.75,-0.138603806495666,0.0814588069915771,4,0.0,False
114,2022-10-26T08:19:15.446Z,-2.49984455108642,29.75,0.132845774292945,0.0870583653450012,4,0.0,False
115,2022-10-26T08:19:16.459Z,-2.5940351486206,29.75,-0.123217687010765,0.0839188694953918,4,0.0,False
116,2022-10-26T08:19:17.462Z,0.339395761489868,29.75,-0.0100352996960282,0.0896044969558715,4,0.0,False
117,2022-10-26T08:19:18.464Z,-2.00078129768371,29.8125,0.0,0.167347311973571,4,0.0,False
118,2022-10-26T08:19:19.467Z,-1.83136105537414,29.8125,0.0,0.0875657200813293,4,0.0,False
119,2022-10-26T08:19:20.473Z,-1.84831607341766,29.8125,0.0,0.0871445536613464,4,0.0,False
120,2022-10-26T08:19:21.475Z,-2.46490311622619,29.8125,0.00838899053633213,0.0827318429946899,4,0.0,False
121,2022-10-26T08:19:22.476Z,-1.86720502376556,29.8125,0.00323961256071925,0.0852779746055603,4,0.0,False
122,2022-10-26T08:19:23.477Z,-1.66284906864166,29.8125,-0.00210359273478388,0.088331401348114,4,0.0,False
123,2022-10-26T08:19:24.485Z,-2.70769739151,29.8125,-0.109808415174484,0.0844261646270752,4,0.0,False
124,2022-10-26T08:19:25.485Z,-1.84375858306884,29.8125,0.0706578493118286,0.0889248847961425,4,0.0,False
125,2022-10-26T08:19:26.486Z,-1.82812190055847,29.8125,8.1666334326015e-15,0.0845122337341308,4,0.0,False
126,2022-10-26T08:19:27.488Z,-1.70857274532318,29.8125,-0.000386782718123868,0.0826457738876342,4,0.0,False
127,2022-10-26T08:19:28.489Z,-1.58842730522155,29.8125,-2.52233723578467e-44,0.199681043624877,4,0.0,False
128,2022-10-26T08:19:29.492Z,-1.72965908050537,29.8125,-0.00369237666018307,0.501989722251892,4,0.0,False
129,2022-10-26T08:19:30.506Z,-4.72397661209106,29.8125,-0.0140251526609063,0.0826457738876342,4,0.0,False
130,2022-10-26T08:19:31.519Z,-2.62351894378662,29.8125,0.0609909035265445,0.0966494679450988,4,0.0,False
131,2022-10-26T08:19:32.534Z,-2.52032017707824,29.875,-0.0724451914429664,0.0839188694953918,4,0.0,False
132,2022-10-26T08:19:33.541Z,-2.73524594306945,29.875,0.000146416714414954,0.170400619506835,4,0.0,False
133,2022-10-26T08:19:34.548Z,-2.55567908287048,29.8125,0.000159265706315636,0.0808653831481933,4,0.0,False
134,2022-10-26T08:19:35.553Z,-2.67395782470703,29.8125,0.0,0.0863787531852722,4,0.0,False
135,2022-10-26T08:19:36.558Z,-2.37264680862426,29.8125,0.0,0.0870583653450012,4,0.0,False
136,2022-10-26T08:19:37.564Z,-1.34833145141601,29.875,-0.0105463881045579,0.0820523500442504,5,0.0,False
137,2022-10-26T08:19:38.569Z,-2.62782621383667,29.8125,-0.0014995353994891,0.48187917470932,5,0.0,False
138,2022-10-26T08:19:39.582Z,-3.64296555519104,29.875,-0.00204853038303554,0.0812864899635315,5,0.0,False
139,2022-10-26T08:19:40.585Z,-3.8328580856323198,29.875,-0.0992542505264282,0.0794200301170349,5,0.0,False
140,2022-10-26T08:19:41.589Z,-1.541273355484,29.875,-0.0399232432246208,0.0888387560844421,5,0.0,False
141,2022-10-26T08:19:42.592Z,-1.56315147876739,29.875,-0.000216262065805494,0.206812143325805,5,0.0,False
142,2022-10-26T08:19:43.594Z,-1.6741623878479,29.875,-0.00283138547092676,0.0844261646270752,5,0.0,False
143,2022-10-26T08:19:44.600Z,-1.80888652801513,29.9375,0.0,0.0845122337341308,5,0.0,False
144,2022-10-26T08:19:45.606Z,-2.66512656211853,29.875,0.00213518808595836,0.0870583653450012,5,0.0,False
145,2022-10-26T08:19:46.612Z,-2.86390542984008,29.9375,0.0111909359693527,0.0837465524673461,5,0.0,False
146,2022-10-26T08:19:47.614Z,-2.160080909729,29.875,0.000174938919371925,0.0895183682441711,5,0.0,False
147,2022-10-26T08:19:48.619Z,-1.63911962509155,29.875,-0.000268920673988759,0.083325445652008,5,0.0,False
148,2022-10-26T08:19:49.624Z,-1.36621308326721,29.9375,0.0877989381551742,0.083239197731018,5,0.0,False
149,2022-10-26T08:19:50.628Z,-1.99875569343566,29.9375,-0.00167990662157535,0.0946967601776123,5,0.0,False
150,2022-10-26T08:19:51.634Z,-1.61266922950744,29.9375,-0.0878121778368949,0.0869722962379455,5,0.0,False
151,2022-10-26T08:19:52.638Z,-1.66495966911315,29.9375,-2.95393281495994e-33,0.082559585571289,5,0.0,False
152,2022-10-26T08:19:53.641Z,-1.61747241020202,29.9375,0.0,0.174899518489837,5,0.0,False
153,2022-10-26T08:19:54.647Z,-2.64491391181945,29.9375,0.012143038213253,0.0813726782798767,5,0.0,False
154,2022-10-26T08:19:55.648Z,-1.94589829444885,29.9375,-0.00346390320919454,0.0800996422767639,5,0.0,False
155,2022-10-26T08:19:56.652Z,-1.68944334983825,29.9375,-0.00872481614351272,0.0794200301170349,5,0.0,False
156,2022-10-26T08:19:57.657Z,-2.51614832878112,30.0,0.0,0.18194442987442,5,0.0,True
157,2022-10-26T08:19:58.662Z,-2.61938333511352,29.9375,0.00261113955639302,0.0869722366333007,5,0.0,True
158,2022-10-26T08:19:59.662Z,-2.72153687477111,29.9375,0.0,0.0877379775047302,5,0.0,False
159,2022-10-26T08:20:00.663Z,-2.50054335594177,29.9375,0.0,0.0839188694953918,5,0.0,False
160,2022-10-26T08:20:01.663Z,-2.36750674247741,30.0,0.0,0.0845122933387756,5,0.0,False
161,2022-10-26T08:20:02.668Z,-2.27422261238098,30.0,0.0,0.0839188694953918,5,0.0,False
162,2022-10-26T08:20:03.669Z,-2.24207377433776,30.0,0.0,0.0800996422767639,5,0.0,False
163,2022-10-26T08:20:04.671Z,-2.22470664978027,29.9375,0.0,0.0865510702133178,6,0.0,False
164,2022-10-26T08:20:05.673Z,-2.22322297096252,30.0,0.0,0.083239197731018,6,0.0,False
165,2022-10-26T08:20:06.679Z,-2.27109432220459,30.0,0.0,0.0845122933387756,6,0.0,False
166,2022-10-26T08:20:07.679Z,-2.26365518569946,30.0,0.0,0.0838326215744018,6,0.0,False
167,2022-10-26T08:20:08.690Z,-2.3050832748413,30.0,0.0,0.0863787531852722,6,0.0,False
168,2022-10-26T08:20:09.696Z,-2.31625080108642,30.0,0.0,0.0820523500442504,6,0.0,False
169,2022-10-26T08:20:10.698Z,-2.35120177268981,30.0,0.0,0.0845122337341308,6,0.0,False
170,2022-10-26T08:20:11.704Z,-2.30980777740478,30.0,0.0,0.0826457738876342,6,0.0,False
171,2022-10-26T08:20:12.708Z,-2.29878139495849,30.0,0.0,0.0837465524673461,6,0.0,False
172,2022-10-26T08:20:13.714Z,-1.09730839729309,30.0,0.0,0.0915572047233581,6,0.0,False
173,2022-10-26T08:20:14.721Z,-2.58874988555908,30.0,0.0,0.171759903430938,6,0.0,False
174,2022-10-26T08:20:15.727Z,-2.31409788131713,30.0,-0.0811532288789749,0.0862926244735717,6,0.0,False
175,2022-10-26T08:20:16.727Z,-2.21145772933959,30.0,-0.0232196282595396,0.0789126753807067,6,0.0,False
176,2022-10-26T08:20:17.728Z,-1.77561032772064,30.0,-0.0414620637893676,0.0827318429946899,6,0.0,False
177,2022-10-26T08:20:18.742Z,-1.67396676540374,30.0625,-0.00109630648512393,0.473561227321624,6,0.0,True
178,2022-10-26T08:20:19.742Z,-1.63742232322692,30.0,0.0,0.0857853293418884,6,0.0,True
179,2022-10-26T08:20:20.744Z,-1.74792563915252,30.0625,0.0,0.0834115147590637,6,0.0,True
180,2022-10-26T08:20:21.749Z,-2.61512470245361,30.0625,0.0,0.0940170884132385,6,0.0,True
181,2022-10-26T08:20:22.752Z,-2.6675317287445,30.0625,0.00460040243342518,0.0914709568023681,6,0.0,True
182,2022-10-26T08:20:23.761Z,-1.78966212272644,30.0625,0.000781821960117667,0.0795923471450805,6,0.0,True
183,2022-10-26T08:20:24.766Z,-1.6661250591278,30.0625,-0.042271938174963,0.083325445652008,6,0.0,True
184,2022-10-26T08:20:25.768Z,-2.38716983795166,30.0625,-0.0294603537768125,0.0896044969558715,6,0.0,True
185,2022-10-26T08:20:26.782Z,-2.03000116348266,30.0625,0.00310071278363466,0.0864649415016174,6,0.0,True
186,2022-10-26T08:20:27.785Z,-2.34847974777221,30.0625,-0.079219065606594,0.0870583653450012,6,0.0,True
187,2022-10-26T08:20:28.786Z,-1.67956256866455,30.0625,-9.37739314395003e-05,0.0959697961807251,6,0.0,True
188,2022-10-26T08:20:29.802Z,-1.59203565120697,30.0625,0.0,0.17040067911148,6,0.0,False
189,2022-10-26T08:20:30.803Z,-2.63093590736389,30.125,0.00994223542511463,0.0890110731124877,6,0.0,False
190,2022-10-26T08:20:31.808Z,-2.1727590560913,30.125,0.00136252515949308,0.0896907448768615,6,0.0,False
191,2022-10-26T08:20:32.814Z,-1.60278701782226,30.125,-0.00365553214214742,0.0857852697372436,6,0.0,False
192,2022-10-26T08:20:33.817Z,-2.42589902877807,30.125,-7.93151193647645e-05,0.211224794387817,6,0.0,True
193,2022-10-26T08:20:34.823Z,-2.66336607933044,30.0625,0.000754426000639796,0.0788266062736511,6,0.0,True
194,"""2022-10-26T08:20:35.838Z""",-2.7982919216156,30.125,9.2814298113808e-05,0.0820523500442504,6,0.0,False
195,"""2022-10-26T08:20:36.845Z""",-2.51133203506469,30.125,3.31907649524509e-05,0.0812864899635315,6,0.0,False
196,"""2022-10-26T08:20:37.847Z""",-2.34099459648132,30.125,0.0,0.0864650011062622,6,0.0,False
197,"""2022-10-26T08:20:38.849Z""",-2.28765273094177,30.125,0.0,0.0806931257247924,6,0.0,False
198,"""2022-10-26T08:20:39.856Z""",-2.27088022232055,30.125,0.0,0.0888387560844421,6,0.0,False
199,"""2022-10-26T08:20:40.856Z""",-2.25619292259216,30.125,0.0,0.0769601464271545,6,0.0,False
200,"""2022-10-26T08:20:41.861Z""",-2.26321554183959,30.125,0.0,0.0875657200813293,6,0.0,False
201,"""2022-10-26T08:20:42.870Z""",-2.22945499420166,30.125,0.0,0.0863787531852722,6,0.0,False
202,"""2022-10-26T08:20:43.876Z""",-1.45784747600555,30.125,0.0,0.0762804746627807,7,0.0,False
203,"""2022-10-26T08:20:44.879Z""",-2.5251727104187,30.125,0.0,0.172267258167266,7,0.0,False
204,"""2022-10-26T08:20:45.886Z""",-3.98470258712768,30.125,-0.112467102706432,0.0839188694953918,7,0.0,False
205,"""2022-10-26T08:20:46.888Z""",-1.48380208015441,30.125,0.050336692482233,0.0864649415016174,7,0.0,False
206,"""2022-10-26T08:20:47.895Z""",-3.02370882034301,30.125,-0.0536659434437751,0.084598422050476,7,0.0,False
207,"""2022-10-26T08:20:48.904Z""",-1.76096212863922,30.125,-0.0611611418426036,0.0921506285667419,7,0.0,False
208,"""2022-10-26T08:20:49.911Z""",-2.3520975112915,30.125,-7.28410814190283e-05,0.161403179168701,7,0.0,False
209,"""2022-10-26T08:20:50.918Z""",-2.22636890411376,30.1875,0.0,0.0845122933387756,7,0.0,False
210,"""2022-10-26T08:20:51.925Z""",-2.09237670898437,30.1875,0.0,0.0864649415016174,7,0.0,False
211,"""2022-10-26T08:20:52.930Z""",-2.69925689697265,30.1875,0.00170963385608047,0.0851919054985046,7,0.0,False
212,"""2022-10-26T08:20:53.936Z""",-1.92586529254913,30.125,0.00106454163324087,0.0889248847961425,7,0.0,False
213,"""2022-10-26T08:20:54.951Z""",-1.66509878635406,30.1875,0.000309974653646349,0.082559585571289,7,0.0,False
214,"""2022-10-26T08:20:55.953Z""",-2.54513001441955,30.1875,-0.116814546287059,0.0896044969558715,7,0.0,False
215,"""2022-10-26T08:20:56.963Z""",-2.01999616622924,30.1875,-0.0395119488239288,0.0890110731124877,7,0.0,False
216,"""2022-10-26T08:20:57.967Z""",-2.50044798851013,30.1875,-0.0157620199024677,0.0875656604766845,7,0.0,False
217,"""2022-10-26T08:20:58.967Z""",-1.68933391571044,30.1875,-0.000601836654823273,0.0889248251914978,7,0.0,False
218,2022-10-26T08:20:59.972Z,-1.57443952560424,30.1875,0.0,0.183724761009216,7,0.0,False
219,2022-10-26T08:21:00.974Z,-1.40455365180969,30.25,-0.000226343385293148,0.501310050487518,7,0.0,False
220,2022-10-26T08:21:01.980Z,-2.22841072082519,30.25,0.00678649684414267,0.0845122933387756,7,0.0,False
221,2022-10-26T08:21:02.986Z,-2.08384275436401,30.25,-0.16039490699768,0.0845122933387756,7,0.0,False
222,2022-10-26T08:21:03.989Z,-2.08214831352233,30.25,-0.0600066594779491,0.0834114551544189,7,0.0,False
223,2022-10-26T08:21:04.996Z,-2.63656759262084,30.1875,-6.62541133351624e-05,0.0851057171821594,7,0.0,False
224,2022-10-26T08:21:05.999Z,-2.58847045898437,30.1875,-3.55803159051524e-28,0.0831530690193176,7,0.0,False
225,2022-10-26T08:21:07.007Z,-2.6131534576416,30.25,0.0,0.0826457738876342,7,0.0,False
226,2022-10-26T08:21:08.022Z,-2.41759324073791,30.25,0.0,0.0795062780380249,7,0.0,False
227,2022-10-26T08:21:09.028Z,-2.08378076553344,30.25,0.000491262762807309,0.202227175235748,8,0.0,False
228,2022-10-26T08:21:10.032Z,-1.98664212226867,30.25,0.0,0.491297900676727,8,0.0,False
229,2022-10-26T08:21:11.033Z,-1.44407653808593,30.25,0.102697931230068,0.0819661021232605,8,0.0,False
230,2022-10-26T08:21:12.036Z,-4.51054096221923,30.25,0.0310080684721469,0.0807793140411377,8,0.0,False
231,2022-10-26T08:21:13.050Z,-2.23944854736328,30.25,0.0924875736236572,0.082559585571289,8,0.0,False
232,2022-10-26T08:21:14.056Z,-2.23623800277709,30.25,-8.2519902207423e-05,0.168534219264984,8,0.0,False
233,2022-10-26T08:21:15.062Z,-2.03107595443725,30.25,0.0,0.0813727378845214,8,0.0,False
234,2022-10-26T08:21:16.062Z,-1.93711137771606,30.25,0.0,0.0788266062736511,8,0.0,False
235,2022-10-26T08:21:17.071Z,-2.65731525421142,30.25,0.00370179652236402,0.0788266062736511,8,0.0,False
236,2022-10-26T08:21:18.078Z,-1.63876211643219,30.25,0.0102217886596918,0.083239197731018,8,0.0,False
237,2022-10-26T08:21:19.082Z,-1.86365890502929,30.25,-0.00521310372278094,0.0806930661201477,8,0.0,False
238,2022-10-26T08:21:20.089Z,-3.43278121948242,30.3125,-0.0204344168305397,0.0795062184333801,8,0.0,False
239,2022-10-26T08:21:21.092Z,-1.85558414459228,30.25,0.145592972636222,0.0856992602348327,8,0.0,False
240,2022-10-26T08:21:22.095Z,-1.90989446640014,30.3125,-1.00473099892089e-41,0.0869722962379455,8,0.0,False
241,2022-10-26T08:21:23.098Z,-1.70113348960876,30.3125,-0.0435793362557888,0.087651789188385,8,0.0,False
242,2022-10-26T08:21:24.100Z,-1.57186150550842,30.3125,0.0,0.0782331824302673,8,0.0,False
243,2022-10-26T08:21:25.112Z,-1.61365687847137,30.3125,0.00102040648926049,0.18695044517517,8,0.0,False
