Num,Timestamp,Current_J2,Temperature_J2,Speed_J2,Tool_current,cycle ,Robot_ProtectiveStop,grip_lost
62,2022-10-26T08:18:23.204Z,-0.807277143001556,29.6875,0.0,0.0870583653450012,2,0.0,True
63,2022-10-26T08:18:24.210Z,-0.807669520378112,29.6875,0.0,0.0806930661201477,2,0.0,True
64,2022-10-26T08:18:25.212Z,-0.829810976982116,29.6875,0.0,0.0812864899635315,2,0.0,True
65,2022-10-26T08:18:26.215Z,-0.851390242576599,29.6875,0.0,0.097750186920166,2,0.0,True
66,2022-10-26T08:18:27.218Z,-0.842248082160949,29.6875,0.0,0.0920644998550415,2,0.0,True
67,2022-10-26T08:18:28.223Z,-0.841567575931549,29.6875,0.0,0.0857853293418884,2,0.0,True
68,2022-10-26T08:18:29.225Z,-0.840278029441833,29.6875,0.0,0.0789126753807067,2,0.0,True
69,2022-10-26T08:18:30.229Z,-0.845701813697814,29.75,0.0,0.0806930661201477,2,0.0,True
70,2022-10-26T08:18:31.233Z,-0.845317482948303,29.6875,0.0,0.0845122933387756,2,0.0,True
71,2022-10-26T08:18:32.238Z,-0.849886059761047,29.6875,0.0,0.0794200301170349,2,0.0,True
72,2022-10-26T08:18:33.241Z,-0.855064868927002,29.6875,0.0,0.0789127349853515,2,0.0,True
73,2022-10-26T08:18:34.246Z,-0.841850399971008,29.75,0.0,0.0909637212753295,2,0.0,True
74,2022-10-26T08:18:35.252Z,-1.60113620758056,29.75,-0.0465690717101097,0.088331401348114,2,0.0,True
75,2022-10-26T08:18:36.257Z,-0.733092665672302,29.75,2.54526329040527,0.0782331824302673,2,0.0,True
76,2022-10-26T08:18:37.264Z,-0.827207326889038,29.75,0.000148966239066794,0.0864649415016174,2,0.0,True
77,2022-10-26T08:18:38.270Z,-0.833647608757019,29.75,-6.05353052378632e-05,0.305517375469207,2,0.0,False
78,2022-10-26T08:18:39.275Z,-0.665320634841919,29.75,-0.00721575366333127,0.0882453322410583,2,0.0,False
79,2022-10-26T08:18:40.279Z,-0.908215284347534,29.8125,-0.000563549576327204,0.09265798330307,2,0.0,False
80,2022-10-26T08:18:41.286Z,-0.977522611618042,29.75,0.0,0.0762804746627807,2,0.0,False
81,2022-10-26T08:18:42.292Z,-1.02716040611267,29.75,0.0,0.0851056575775146,2,0.0,False
82,2022-10-26T08:18:43.295Z,-1.06047928333282,29.75,0.0,0.0865510106086731,2,0.0,False
83,2022-10-26T08:18:44.302Z,-1.09057784080505,29.75,0.0,0.0909637808799743,2,0.0,False
84,2022-10-26T08:18:45.307Z,-1.09919571876525,29.75,0.0,0.083918809890747,2,0.0,False
85,2022-10-26T08:18:46.310Z,-0.896188020706176,29.75,-5.348922152066e-37,0.0864649415016174,2,0.0,False
86,2022-10-26T08:18:47.317Z,-0.990575850009918,29.75,0.0,0.0863786935806274,3,0.0,False
87,2022-10-26T08:18:48.322Z,-1.64586818218231,29.75,0.0161125753074884,0.0864649415016174,3,0.0,False
88,2022-10-26T08:18:49.327Z,-1.16652560234069,29.75,-0.000195721353520639,0.190769612789154,3,0.0,False
89,2022-10-26T08:18:50.333Z,-2.17683219909667,29.75,-0.468730628490448,0.0813726782798767,3,0.0,False
90,2022-10-26T08:18:51.338Z,-1.78059697151184,29.75,0.0564730130136013,0.0921506285667419,3,0.0,False
91,2022-10-26T08:18:52.339Z,-1.47749209403991,29.8125,0.0591798052191734,0.0851057171821594,3,0.0,False
92,2022-10-26T08:18:53.342Z,-0.892196416854858,29.8125,0.00188887841068208,0.185763597488403,3,0.0,False
93,2022-10-26T08:18:54.347Z,-1.01391375064849,29.8125,0.0,0.0870583653450012,3,0.0,False
94,2022-10-26T08:18:55.353Z,-0.958389401435852,29.75,0.0,0.0863787531852722,3,0.0,False
95,2022-10-26T08:18:56.358Z,-1.37014722824096,29.8125,-0.0158080589026212,0.0794200301170349,3,0.0,False
96,2022-10-26T08:18:57.363Z,-1.84198486804962,29.8125,-0.0299368854612112,0.082645833492279,3,0.0,False
97,2022-10-26T08:18:58.367Z,-1.16912865638732,29.8125,0.345367521047592,0.0826457738876342,3,0.0,False
98,2022-10-26T08:18:59.369Z,-0.785812616348266,29.8125,-0.0144092077389359,0.088417649269104,3,0.0,False
99,2022-10-26T08:19:00.374Z,-1.26304709911346,29.8125,-2.30638933181762,0.0978362560272216,3,0.0,False
100,2022-10-26T08:19:01.381Z,-1.67221081256866,29.8125,0.000666178821120411,0.0846845507621765,3,0.0,False
101,2022-10-26T08:19:02.392Z,-0.557888031005859,29.8125,0.0771077200770378,0.0819661617279052,3,0.0,False
102,2022-10-26T08:19:03.396Z,-0.781767070293426,29.875,-2.08116790467727e-09,0.0801857709884643,3,0.0,False
103,2022-10-26T08:19:04.402Z,-0.738086998462677,29.875,0.0,0.166667699813842,3,0.0,False
104,2022-10-26T08:19:05.407Z,-2.15219545364379,29.875,-0.0155644202604889,0.0845122337341308,3,0.0,False
105,2022-10-26T08:19:06.412Z,-1.6053922176361,29.875,1.20848631858825,0.087651789188385,3,0.0,False
106,2022-10-26T08:19:07.419Z,-1.30760657787323,29.875,0.0170794054865837,0.0813727378845214,3,0.0,False
107,2022-10-26T08:19:08.422Z,-0.326712697744369,29.875,0.00158843665849417,0.0806930661201477,3,0.0,False
108,2022-10-26T08:19:09.422Z,-0.627925872802734,29.875,-0.00877967476844787,0.0833253860473632,3,0.0,False
109,2022-10-26T08:19:10.429Z,-0.934610307216644,29.875,-0.00016282609431073,0.0825595259666442,3,0.0,False
110,2022-10-26T08:19:11.433Z,-1.00619518756866,29.875,0.0,0.0813727378845214,3,0.0,False
111,2022-10-26T08:19:12.433Z,-1.05056750774383,29.875,0.0,0.0814588069915771,3,0.0,False
112,2022-10-26T08:19:13.438Z,-1.31283736228942,29.875,8.85721965460106e-05,0.180585145950317,4,0.0,False
113,2022-10-26T08:19:14.441Z,-1.9317991733551,29.9375,-0.0732287541031837,0.0814588069915771,4,0.0,False
114,2022-10-26T08:19:15.446Z,-2.02124142646789,29.875,-2.42399001121521,0.0870583653450012,4,0.0,False
115,2022-10-26T08:19:16.459Z,-1.69124436378479,29.875,0.0626765638589859,0.0839188694953918,4,0.0,False
116,2022-10-26T08:19:17.462Z,1.22089159488677,29.9375,0.00979742221534252,0.0896044969558715,4,0.0,False
117,2022-10-26T08:19:18.464Z,-1.11884999275207,29.9375,3.97559990039262e-23,0.167347311973571,4,0.0,False
118,2022-10-26T08:19:19.467Z,-1.0193395614624,29.9375,0.0,0.0875657200813293,4,0.0,False
119,2022-10-26T08:19:20.473Z,-0.992800593376159,29.9375,0.0,0.0871445536613464,4,0.0,False
120,2022-10-26T08:19:21.475Z,-1.46897232532501,29.9375,-0.0320379324257373,0.0827318429946899,4,0.0,False
121,2022-10-26T08:19:22.476Z,-1.939866065979,29.9375,-0.0240362305194139,0.0852779746055603,4,0.0,False
122,2022-10-26T08:19:23.477Z,-0.535520017147064,29.9375,2.65524864196777,0.088331401348114,4,0.0,False
123,2022-10-26T08:19:24.485Z,-1.60459041595458,29.9375,-0.0772666707634925,0.0844261646270752,4,0.0,False
124,2022-10-26T08:19:25.485Z,-1.94903230667114,29.9375,-0.64386910200119,0.0889248847961425,4,0.0,False
125,2022-10-26T08:19:26.486Z,-1.55204033851623,29.9375,4.0156977775041e-05,0.0845122337341308,4,0.0,False
126,2022-10-26T08:19:27.488Z,-0.870919346809387,29.9375,0.0,0.0826457738876342,4,0.0,False
127,2022-10-26T08:19:28.489Z,-0.760226666927337,29.9375,-2.09877307497663e-05,0.199681043624877,4,0.0,False
128,2022-10-26T08:19:29.492Z,-1.44151592254638,29.9375,0.00210213521495461,0.501989722251892,4,0.0,False
129,2022-10-26T08:19:30.506Z,-3.65789532661438,29.9375,-0.0485393404960632,0.0826457738876342,4,0.0,False
130,2022-10-26T08:19:31.519Z,0.34992104768753,29.9375,2.61576223373413,0.0966494679450988,4,0.0,False
131,2022-10-26T08:19:32.534Z,-1.4644386768341,29.9375,0.0143495881929993,0.0839188694953918,4,0.0,False
132,2022-10-26T08:19:33.541Z,-1.26695132255554,30.0,6.95236261478005e-35,0.170400619506835,4,0.0,False
133,2022-10-26T08:19:34.548Z,-0.810262560844421,29.9375,-0.00730866659432649,0.0808653831481933,4,0.0,False
134,2022-10-26T08:19:35.553Z,-0.957265317440033,30.0,-7.45936678311215e-13,0.0863787531852722,4,0.0,False
135,2022-10-26T08:19:36.558Z,-1.05436527729034,30.0,0.0,0.0870583653450012,4,0.0,False
136,2022-10-26T08:19:37.564Z,-1.59436666965484,30.0,0.0217804964631795,0.0820523500442504,5,0.0,False
137,2022-10-26T08:19:38.569Z,-1.48940682411193,30.0,0.00354889826849102,0.48187917470932,5,0.0,False
138,2022-10-26T08:19:39.582Z,-2.09756898880004,30.0,-0.00506326835602521,0.0812864899635315,5,0.0,False
139,2022-10-26T08:19:40.585Z,-1.47313547134399,30.0,0.00153728586155921,0.0794200301170349,5,0.0,False
140,2022-10-26T08:19:41.589Z,-0.625077247619628,30.0,0.0488732159137725,0.0888387560844421,5,0.0,False
141,2022-10-26T08:19:42.592Z,-0.877503216266632,30.0625,0.000442678428953513,0.206812143325805,5,0.0,False
142,2022-10-26T08:19:43.594Z,-0.838398396968841,30.0625,-5.753349250881e-05,0.0844261646270752,5,0.0,False
143,2022-10-26T08:19:44.600Z,-0.84097409248352,30.0625,0.0,0.0845122337341308,5,0.0,False
144,2022-10-26T08:19:45.606Z,-1.34201264381408,30.0625,-0.018220230937004,0.0870583653450012,5,0.0,False
145,2022-10-26T08:19:46.612Z,-1.93756031990051,30.0625,-0.0348109193146228,0.0837465524673461,5,0.0,False
146,2022-10-26T08:19:47.614Z,-1.45875573158264,30.0625,-0.000983804115094244,0.0895183682441711,5,0.0,False
147,2022-10-26T08:19:48.619Z,-0.908237636089325,30.0625,-0.0109727112576365,0.083325445652008,5,0.0,False
148,2022-10-26T08:19:49.624Z,-1.08588600158691,30.0625,-2.00930428504943,0.083239197731018,5,0.0,False
149,2022-10-26T08:19:50.628Z,-1.65629577636718,30.0625,0.00193959299940615,0.0946967601776123,5,0.0,False
150,2022-10-26T08:19:51.634Z,-0.738953411579132,30.0625,0.0715207606554031,0.0869722962379455,5,0.0,False
151,2022-10-26T08:19:52.638Z,-0.797068834304809,30.0625,0.0,0.082559585571289,5,0.0,False
152,2022-10-26T08:19:53.641Z,-0.740099906921386,30.0625,0.0,0.174899518489837,5,0.0,False
153,2022-10-26T08:19:54.647Z,-1.89127254486083,30.0625,-0.0571920908987522,0.0813726782798767,5,0.0,False
154,2022-10-26T08:19:55.648Z,-0.508606195449829,30.0625,2.59888482093811,0.0800996422767639,5,0.0,False
155,2022-10-26T08:19:56.652Z,-0.887865662574768,30.125,-0.00140413432382047,0.0794200301170349,5,0.0,False
156,2022-10-26T08:19:57.657Z,-0.810450315475463,30.0625,-1.22278120957928e-15,0.18194442987442,5,0.0,True
157,2022-10-26T08:19:58.662Z,-0.788866698741912,30.0625,-0.0165135748684406,0.0869722366333007,5,0.0,True
158,2022-10-26T08:19:59.662Z,-0.939548790454864,30.125,0.0,0.0877379775047302,5,0.0,False
159,2022-10-26T08:20:00.663Z,-1.02189922332763,30.125,0.0,0.0839188694953918,5,0.0,False
160,2022-10-26T08:20:01.663Z,-1.07883584499359,30.125,0.0,0.0845122933387756,5,0.0,False
161,2022-10-26T08:20:02.668Z,-1.11623299121856,30.125,0.0,0.0839188694953918,5,0.0,False
162,2022-10-26T08:20:03.669Z,-1.14141190052032,30.125,0.0,0.0800996422767639,5,0.0,False
163,2022-10-26T08:20:04.671Z,-1.15023756027221,30.125,0.0,0.0865510702133178,6,0.0,False
164,2022-10-26T08:20:05.673Z,-1.15688872337341,30.125,0.0,0.083239197731018,6,0.0,False
165,2022-10-26T08:20:06.679Z,-1.16186273097991,30.125,0.0,0.0845122933387756,6,0.0,False
166,2022-10-26T08:20:07.679Z,-1.16357791423797,30.125,0.0,0.0838326215744018,6,0.0,False
167,2022-10-26T08:20:08.690Z,-1.15167129039764,30.125,0.0,0.0863787531852722,6,0.0,False
168,2022-10-26T08:20:09.696Z,-1.12936091423034,30.125,0.0,0.0820523500442504,6,0.0,False
169,2022-10-26T08:20:10.698Z,-1.14454817771911,30.125,0.0,0.0845122337341308,6,0.0,False
170,2022-10-26T08:20:11.704Z,-1.12798476219177,30.1875,0.0,0.0826457738876342,6,0.0,False
171,2022-10-26T08:20:12.708Z,-1.13083803653717,30.1875,0.0,0.0837465524673461,6,0.0,False
172,2022-10-26T08:20:13.714Z,-1.25382006168365,30.125,0.0108034070581197,0.0915572047233581,6,0.0,False
173,2022-10-26T08:20:14.721Z,-1.29819798469543,30.1875,0.0,0.171759903430938,6,0.0,False
174,2022-10-26T08:20:15.727Z,-1.4019284248352,30.1875,-0.0854333192110061,0.0862926244735717,6,0.0,False
175,2022-10-26T08:20:16.727Z,-1.03448402881622,30.1875,0.00797331798821687,0.0789126753807067,6,0.0,False
176,2022-10-26T08:20:17.728Z,-0.742029547691345,30.1875,0.037697210907936,0.0827318429946899,6,0.0,False
177,2022-10-26T08:20:18.742Z,-0.915715813636779,30.25,0.000684957252815365,0.473561227321624,6,0.0,True
178,2022-10-26T08:20:19.742Z,-0.770842373371124,30.1875,0.0,0.0857853293418884,6,0.0,True
179,2022-10-26T08:20:20.744Z,-0.776030421257019,30.25,0.0,0.0834115147590637,6,0.0,True
180,2022-10-26T08:20:21.749Z,-1.23534023761749,30.1875,-0.00363157666288316,0.0940170884132385,6,0.0,True
181,2022-10-26T08:20:22.752Z,-1.79686880111694,30.1875,-0.0437230505049228,0.0914709568023681,6,0.0,True
182,2022-10-26T08:20:23.761Z,-1.86432147026062,30.25,-0.00452103745192289,0.0795923471450805,6,0.0,True
183,2022-10-26T08:20:24.766Z,-0.762221753597259,30.25,0.0339260436594486,0.083325445652008,6,0.0,True
184,2022-10-26T08:20:25.768Z,-1.21564388275146,30.25,-0.0231291335076093,0.0896044969558715,6,0.0,True
185,2022-10-26T08:20:26.782Z,-1.69461250305175,30.25,-0.00677987374365329,0.0864649415016174,6,0.0,True
186,2022-10-26T08:20:27.785Z,-0.239740937948226,30.25,0.0610978193581104,0.0870583653450012,6,0.0,True
187,2022-10-26T08:20:28.786Z,-0.836288928985595,30.25,2.10194769648722e-44,0.0959697961807251,6,0.0,True
188,2022-10-26T08:20:29.802Z,-0.759602427482605,30.25,0.0,0.17040067911148,6,0.0,False
189,2022-10-26T08:20:30.803Z,-1.47687196731567,30.25,-0.0706918761134147,0.0890110731124877,6,0.0,False
190,2022-10-26T08:20:31.808Z,-0.689311981201171,30.25,2.54777812957763,0.0896907448768615,6,0.0,False
191,2022-10-26T08:20:32.814Z,-0.663974165916442,30.25,-3.39680229619798e-18,0.0857852697372436,6,0.0,False
192,2022-10-26T08:20:33.817Z,-0.792603969573974,30.25,0.0,0.211224794387817,6,0.0,True
193,2022-10-26T08:20:34.823Z,-0.689876198768615,30.25,-0.00687487283721566,0.0788266062736511,6,0.0,True
194,"""2022-10-26T08:20:35.838Z""",-0.935557961463928,30.25,-0.000115960290713701,0.0820523500442504,6,0.0,False
195,"""2022-10-26T08:20:36.845Z""",-0.993412494659423,30.25,0.0,0.0812864899635315,6,0.0,False
196,"""2022-10-26T08:20:37.847Z""",-1.05435514450073,30.25,0.0,0.0864650011062622,6,0.0,False
197,"""2022-10-26T08:20:38.849Z""",-1.07202553749084,30.25,0.0,0.0806931257247924,6,0.0,False
198,"""2022-10-26T08:20:39.856Z""",-1.09109854698181,30.25,0.0,0.0888387560844421,6,0.0,False
199,"""2022-10-26T08:20:40.856Z""",-1.10864543914794,30.3125,0.0,0.0769601464271545,6,0.0,False
200,"""2022-10-26T08:20:41.861Z""",-1.1094467639923,30.25,0.0,0.0875657200813293,6,0.0,False
201,"""2022-10-26T08:20:42.870Z""",-1.09202337265014,30.25,0.0,0.0863787531852722,6,0.0,False
202,"""2022-10-26T08:20:43.876Z""",-0.971858918666839,30.25,0.00180094561073929,0.0762804746627807,7,0.0,False
203,"""2022-10-26T08:20:44.879Z""",-1.27382802963256,30.25,0.0,0.172267258167266,7,0.0,False
204,"""2022-10-26T08:20:45.886Z""",-1.92146682739257,30.3125,-0.0876135975122451,0.0839188694953918,7,0.0,False
205,"""2022-10-26T08:20:46.888Z""",-0.817383527755737,30.3125,-2.45952367782592,0.0864649415016174,7,0.0,False
206,"""2022-10-26T08:20:47.895Z""",-1.49002170562744,30.3125,-0.00381279084831476,0.084598422050476,7,0.0,False
207,"""2022-10-26T08:20:48.904Z""",-0.458411037921905,30.3125,-0.00337998382747173,0.0921506285667419,7,0.0,False
208,"""2022-10-26T08:20:49.911Z""",-1.12064886093139,30.375,-1.77376359614235e-41,0.161403179168701,7,0.0,False
209,"""2022-10-26T08:20:50.918Z""",-1.01074051856994,30.375,0.0,0.0845122933387756,7,0.0,False
210,"""2022-10-26T08:20:51.925Z""",-0.963806986808776,30.3125,0.0,0.0864649415016174,7,0.0,False
211,"""2022-10-26T08:20:52.930Z""",-1.71080386638641,30.375,-0.0244308840483427,0.0851919054985046,7,0.0,False
212,"""2022-10-26T08:20:53.936Z""",-1.88644814491271,30.375,-0.011119220405817,0.0889248847961425,7,0.0,False
213,"""2022-10-26T08:20:54.951Z""",-0.462928473949432,30.375,2.63401508331298,0.082559585571289,7,0.0,False
214,"""2022-10-26T08:20:55.953Z""",-1.63354349136352,30.375,-0.0705621838569641,0.0896044969558715,7,0.0,False
215,"""2022-10-26T08:20:56.963Z""",-1.5966717004776,30.375,-0.00376197905279696,0.0890110731124877,7,0.0,False
216,"""2022-10-26T08:20:57.967Z""",-0.478516817092895,30.375,0.0119343651458621,0.0875656604766845,7,0.0,False
217,"""2022-10-26T08:20:58.967Z""",-0.887614846229553,30.375,-0.000217339242226444,0.0889248251914978,7,0.0,False
218,2022-10-26T08:20:59.972Z,-0.769490361213684,30.375,0.0,0.183724761009216,7,0.0,False
219,2022-10-26T08:21:00.974Z,-0.56517219543457,30.375,0.00171870877966284,0.501310050487518,7,0.0,False
220,2022-10-26T08:21:01.980Z,-2.19435858726501,30.375,-0.0375434719026088,0.0845122933387756,7,0.0,False
221,2022-10-26T08:21:02.986Z,-0.944227695465087,30.375,0.0602365732192993,0.0845122933387756,7,0.0,False
222,2022-10-26T08:21:03.989Z,-1.16065859794616,30.4375,-0.0116894524544477,0.0834114551544189,7,0.0,False
223,2022-10-26T08:21:04.996Z,-0.675382435321807,30.375,-0.00304978503845632,0.0851057171821594,7,0.0,False
224,2022-10-26T08:21:05.999Z,-0.912646651268005,30.375,-0.0034251851029694,0.0831530690193176,7,0.0,False
225,2022-10-26T08:21:07.007Z,-0.974183678627014,30.375,0.0,0.0826457738876342,7,0.0,False
226,2022-10-26T08:21:08.022Z,-1.03695130348205,30.375,0.0,0.0795062780380249,7,0.0,False
227,2022-10-26T08:21:09.028Z,-1.21497106552124,30.4375,0.000302252796245738,0.202227175235748,8,0.0,False
228,2022-10-26T08:21:10.032Z,-0.812693238258361,30.4375,0.000137897950480692,0.491297900676727,8,0.0,False
229,2022-10-26T08:21:11.033Z,-0.758993029594421,30.375,-2.62204551696777,0.0819661021232605,8,0.0,False
230,2022-10-26T08:21:12.036Z,-1.62567114830017,30.375,0.000111949055281002,0.0807793140411377,8,0.0,False
231,2022-10-26T08:21:13.050Z,-0.786847233772277,30.4375,-0.0116796921938657,0.082559585571289,8,0.0,False
232,2022-10-26T08:21:14.056Z,-0.830958247184753,30.4375,0.0,0.168534219264984,8,0.0,False
233,2022-10-26T08:21:15.062Z,-0.896041750907898,30.4375,0.0,0.0813727378845214,8,0.0,False
234,2022-10-26T08:21:16.062Z,-0.938078105449676,30.4375,0.0,0.0788266062736511,8,0.0,False
235,2022-10-26T08:21:17.071Z,-1.48735404014587,30.4375,-0.0172222983092069,0.0788266062736511,8,0.0,False
236,2022-10-26T08:21:18.078Z,-1.94204497337341,30.4375,-0.0205184519290924,0.083239197731018,8,0.0,False
237,2022-10-26T08:21:19.082Z,-0.552663624286651,30.4375,2.59815573692321,0.0806930661201477,8,0.0,False
238,2022-10-26T08:21:20.089Z,-1.07470536231994,30.4375,-0.0252379402518272,0.0795062184333801,8,0.0,False
239,2022-10-26T08:21:21.092Z,-1.65081286430358,30.5,-2.51722240447998,0.0856992602348327,8,0.0,False
240,2022-10-26T08:21:22.095Z,-1.5935530662536599,30.4375,0.000147994476719759,0.0869722962379455,8,0.0,False
241,2022-10-26T08:21:23.098Z,-0.806997060775756,30.5,0.0321904458105564,0.087651789188385,8,0.0,False
242,2022-10-26T08:21:24.100Z,-0.76427948474884,30.5,-1.15946746566867e-19,0.0782331824302673,8,0.0,False
243,2022-10-26T08:21:25.112Z,-0.779609084129333,30.5,0.0,0.18695044517517,8,0.0,False
