Num,Timestamp,Current_J5,Temperature_J5,Speed_J5,Tool_current,cycle ,Robot_ProtectiveStop,grip_lost
82,2022-10-26T08:18:43.295Z,0.0517227053642272,32.5,0.0,0.0865510106086731,2,0.0,False
83,2022-10-26T08:18:44.302Z,0.041904017329216,32.5625,0.0,0.0909637808799743,2,0.0,False
84,2022-10-26T08:18:45.307Z,0.0441759936511516,32.5625,0.0,0.083918809890747,2,0.0,False
85,2022-10-26T08:18:46.310Z,0.0802757814526557,32.5,0.00021726926206611,0.0864649415016174,2,0.0,False
86,2022-10-26T08:18:47.317Z,0.0639469921588897,32.5,0.0,0.0863786935806274,3,0.0,False
87,2022-10-26T08:18:48.322Z,-0.170239478349685,32.5625,-0.159501299262046,0.0864649415016174,3,0.0,False
88,2022-10-26T08:18:49.327Z,-0.090586632490158,32.5625,-0.00320951361209154,0.190769612789154,3,0.0,False
89,2022-10-26T08:18:50.333Z,-0.0342817083001136,32.5625,-0.105783700942993,0.0813726782798767,3,0.0,False
90,2022-10-26T08:18:51.338Z,0.124630123376846,32.5625,0.244395270943641,0.0921506285667419,3,0.0,False
91,2022-10-26T08:18:52.339Z,0.221971750259399,32.5625,0.348251581192016,0.0851057171821594,3,0.0,False
92,2022-10-26T08:18:53.342Z,0.0775031670928001,32.5625,-0.0214480217546224,0.185763597488403,3,0.0,False
93,2022-10-26T08:18:54.347Z,-0.0263571999967098,32.625,3.83305996365379e-05,0.0870583653450012,3,0.0,False
94,2022-10-26T08:18:55.353Z,-0.0113621056079864,32.625,0.0,0.0863787531852722,3,0.0,False
95,2022-10-26T08:18:56.358Z,-0.114249661564826,32.625,-0.0557147786021232,0.0794200301170349,3,0.0,False
96,2022-10-26T08:18:57.363Z,-0.169626235961914,32.625,-0.629420161247253,0.082645833492279,3,0.0,False
97,2022-10-26T08:18:58.367Z,-0.126580640673637,32.625,0.0861938223242759,0.0826457738876342,3,0.0,False
98,2022-10-26T08:18:59.369Z,-0.379571557044982,32.625,0.475195795297622,0.088417649269104,3,0.0,False
99,2022-10-26T08:19:00.374Z,0.0778584629297256,32.625,-0.447768926620483,0.0978362560272216,3,0.0,False
100,2022-10-26T08:19:01.381Z,0.0505782142281532,32.625,-0.000578553765080869,0.0846845507621765,3,0.0,False
101,2022-10-26T08:19:02.392Z,0.202988445758819,32.625,1.04651427268981,0.0819661617279052,3,0.0,False
102,2022-10-26T08:19:03.396Z,0.0225120764225721,32.625,0.000927154324017465,0.0801857709884643,3,0.0,False
103,2022-10-26T08:19:04.402Z,-0.0160866603255271,32.625,0.0,0.166667699813842,3,0.0,False
104,2022-10-26T08:19:05.407Z,-0.132862627506256,32.625,-0.0632466003298759,0.0845122337341308,3,0.0,False
105,2022-10-26T08:19:06.412Z,0.0445373877882957,32.625,0.329141229391098,0.087651789188385,3,0.0,False
106,2022-10-26T08:19:07.419Z,-0.180176615715026,32.625,0.124494798481464,0.0813727378845214,3,0.0,False
107,2022-10-26T08:19:08.422Z,-0.13933952152729,32.625,0.00259294151328504,0.0806930661201477,3,0.0,False
108,2022-10-26T08:19:09.422Z,0.14107622206211,32.6875,0.10391803830862,0.0833253860473632,3,0.0,False
109,2022-10-26T08:19:10.429Z,0.115195453166961,32.625,0.000351649767253547,0.0825595259666442,3,0.0,False
110,2022-10-26T08:19:11.433Z,0.0547908842563629,32.6875,0.0,0.0813727378845214,3,0.0,False
111,2022-10-26T08:19:12.433Z,0.0450240075588226,32.6875,0.0,0.0814588069915771,3,0.0,False
112,2022-10-26T08:19:13.438Z,-0.187518641352653,32.6875,-0.000395345065044239,0.180585145950317,4,0.0,False
113,2022-10-26T08:19:14.441Z,0.332197934389114,32.6875,-0.120634913444519,0.0814588069915771,4,0.0,False
114,2022-10-26T08:19:15.446Z,0.00564020965248346,32.6875,-0.442524939775466,0.0870583653450012,4,0.0,False
115,2022-10-26T08:19:16.459Z,0.186620011925697,32.6875,0.566524863243103,0.0839188694953918,4,0.0,False
116,2022-10-26T08:19:17.462Z,0.118184059858322,32.6875,0.0552487038075923,0.0896044969558715,4,0.0,False
117,2022-10-26T08:19:18.464Z,0.0549301393330097,32.75,0.0,0.167347311973571,4,0.0,False
118,2022-10-26T08:19:19.467Z,0.00417102873325347,32.6875,0.0,0.0875657200813293,4,0.0,False
119,2022-10-26T08:19:20.473Z,0.0290780402719974,32.75,0.0,0.0871445536613464,4,0.0,False
120,2022-10-26T08:19:21.475Z,-0.161049515008926,32.75,-0.366721212863922,0.0827318429946899,4,0.0,False
121,2022-10-26T08:19:22.476Z,-0.221173390746116,32.75,-0.428938865661621,0.0852779746055603,4,0.0,False
122,2022-10-26T08:19:23.477Z,0.0383828878402709,32.75,0.676810145378112,0.088331401348114,4,0.0,False
123,2022-10-26T08:19:24.485Z,0.245559647679328,32.75,-0.265204399824142,0.0844261646270752,4,0.0,False
124,2022-10-26T08:19:25.485Z,0.0816374272108078,32.75,-0.125236421823501,0.0889248847961425,4,0.0,False
125,2022-10-26T08:19:26.486Z,0.0163635499775409,32.75,0.0,0.0845122337341308,4,0.0,False
126,2022-10-26T08:19:27.488Z,0.113124921917915,32.8125,0.000197103930986486,0.0826457738876342,4,0.0,False
127,2022-10-26T08:19:28.489Z,-0.00260218745097517,32.75,1.89767757172339e-13,0.199681043624877,4,0.0,False
128,2022-10-26T08:19:29.492Z,0.210497379302978,32.75,-0.000935710908379405,0.501989722251892,4,0.0,False
129,2022-10-26T08:19:30.506Z,-0.135281264781951,32.8125,-1.03130197525024,0.0826457738876342,4,0.0,False
130,2022-10-26T08:19:31.519Z,-0.0651802420616149,32.8125,0.680957853794097,0.0966494679450988,4,0.0,False
131,2022-10-26T08:19:32.534Z,-0.198610186576843,32.8125,0.12541976571083,0.0839188694953918,4,0.0,False
132,2022-10-26T08:19:33.541Z,-0.00268464162945747,32.8125,-0.000179934228071942,0.170400619506835,4,0.0,False
133,2022-10-26T08:19:34.548Z,0.14756141602993,32.8125,0.0626543909311294,0.0808653831481933,4,0.0,False
134,2022-10-26T08:19:35.553Z,0.103606708347797,32.8125,0.0,0.0863787531852722,4,0.0,False
135,2022-10-26T08:19:36.558Z,0.0528637468814849,32.8125,0.0,0.0870583653450012,4,0.0,False
136,2022-10-26T08:19:37.564Z,-0.173502787947654,32.875,-0.275217086076736,0.0820523500442504,5,0.0,False
137,2022-10-26T08:19:38.569Z,0.261619240045547,32.8125,-4.43614953837823e-05,0.48187917470932,5,0.0,False
138,2022-10-26T08:19:39.582Z,0.14117881655693,32.8125,-0.0335612967610359,0.0812864899635315,5,0.0,False
139,2022-10-26T08:19:40.585Z,0.212180107831954,32.8125,0.183810740709304,0.0794200301170349,5,0.0,False
140,2022-10-26T08:19:41.589Z,0.227952063083648,32.875,0.365223944187164,0.0888387560844421,5,0.0,False
141,2022-10-26T08:19:42.592Z,0.111089646816253,32.875,-3.85620151804357e-14,0.206812143325805,5,0.0,False
142,2022-10-26T08:19:43.594Z,0.0751577466726303,32.875,0.0,0.0844261646270752,5,0.0,False
143,2022-10-26T08:19:44.600Z,0.0388558842241764,32.875,0.0,0.0845122337341308,5,0.0,False
144,2022-10-26T08:19:45.606Z,-0.117598459124565,32.875,-0.0537445433437824,0.0870583653450012,5,0.0,False
145,2022-10-26T08:19:46.612Z,-0.134834885597229,32.875,-0.624836146831512,0.0837465524673461,5,0.0,False
146,2022-10-26T08:19:47.614Z,-0.132939755916595,32.875,0.00846788939088583,0.0895183682441711,5,0.0,False
147,2022-10-26T08:19:48.619Z,-0.368247896432876,32.875,0.524993121623992,0.083325445652008,5,0.0,False
148,2022-10-26T08:19:49.624Z,0.0610995702445507,32.875,-0.398831129074096,0.083239197731018,5,0.0,False
149,2022-10-26T08:19:50.628Z,0.0150263141840696,32.9375,-0.00165807199664413,0.0946967601776123,5,0.0,False
150,2022-10-26T08:19:51.634Z,0.219930738210678,32.875,1.08889210224151,0.0869722962379455,5,0.0,False
151,2022-10-26T08:19:52.638Z,-0.00508519448339939,32.875,7.33586057322099e-05,0.082559585571289,5,0.0,False
152,2022-10-26T08:19:53.641Z,-0.0412305369973182,32.9375,0.0,0.174899518489837,5,0.0,False
153,2022-10-26T08:19:54.647Z,-0.182731688022613,32.9375,-0.80078387260437,0.0813726782798767,5,0.0,False
154,2022-10-26T08:19:55.648Z,-0.0996953099966049,32.875,0.652614653110504,0.0800996422767639,5,0.0,False
155,2022-10-26T08:19:56.652Z,-0.230451464653015,32.9375,0.21167479455471,0.0794200301170349,5,0.0,False
156,2022-10-26T08:19:57.657Z,-0.11589953303337,32.9375,0.000147829574416391,0.18194442987442,5,0.0,True
157,2022-10-26T08:19:58.662Z,0.186289578676223,32.9375,0.112478047609329,0.0869722366333007,5,0.0,True
158,2022-10-26T08:19:59.662Z,0.0973498448729515,32.9375,5.03421176745177e-07,0.0877379775047302,5,0.0,False
159,2022-10-26T08:20:00.663Z,0.0518137924373149,32.9375,0.0,0.0839188694953918,5,0.0,False
160,2022-10-26T08:20:01.663Z,0.0517805106937885,32.9375,0.0,0.0845122933387756,5,0.0,False
161,2022-10-26T08:20:02.668Z,0.0323990508913993,32.9375,0.0,0.0839188694953918,5,0.0,False
162,2022-10-26T08:20:03.669Z,0.0478630028665065,32.9375,0.0,0.0800996422767639,5,0.0,False
163,2022-10-26T08:20:04.671Z,0.0593944787979126,32.9375,0.0,0.0865510702133178,6,0.0,False
164,2022-10-26T08:20:05.673Z,0.0489624142646789,33.0,0.0,0.083239197731018,6,0.0,False
165,2022-10-26T08:20:06.679Z,0.0526951402425766,33.0,0.0,0.0845122933387756,6,0.0,False
166,2022-10-26T08:20:07.679Z,0.0252008885145187,33.0,0.0,0.0838326215744018,6,0.0,False
167,2022-10-26T08:20:08.690Z,0.0384756922721862,33.0,0.0,0.0863787531852722,6,0.0,False
168,2022-10-26T08:20:09.696Z,0.0465167611837387,33.0,0.0,0.0820523500442504,6,0.0,False
169,2022-10-26T08:20:10.698Z,0.0622792541980743,33.0,0.0,0.0845122337341308,6,0.0,False
170,2022-10-26T08:20:11.704Z,0.0395460948348045,33.0,0.0,0.0826457738876342,6,0.0,False
171,2022-10-26T08:20:12.708Z,0.0537481755018234,33.0,0.0,0.0837465524673461,6,0.0,False
172,2022-10-26T08:20:13.714Z,-0.109809234738349,33.0,-0.0085533196106553,0.0915572047233581,6,0.0,False
173,2022-10-26T08:20:14.721Z,-0.101221315562725,33.0625,-0.000117811192467343,0.171759903430938,6,0.0,False
174,2022-10-26T08:20:15.727Z,0.246969580650329,33.0625,-0.306581318378448,0.0862926244735717,6,0.0,False
175,2022-10-26T08:20:16.727Z,0.0910851135849952,33.0625,0.0250667463988065,0.0789126753807067,6,0.0,False
176,2022-10-26T08:20:17.728Z,0.154432982206344,33.0,0.52875143289566,0.0827318429946899,6,0.0,False
177,2022-10-26T08:20:18.742Z,0.119327813386917,33.0625,-0.000174556495039723,0.473561227321624,6,0.0,True
178,2022-10-26T08:20:19.742Z,0.0308618061244487,33.0,0.0,0.0857853293418884,6,0.0,True
179,2022-10-26T08:20:20.744Z,0.0231894459575414,33.0625,0.0,0.0834115147590637,6,0.0,True
180,2022-10-26T08:20:21.749Z,-0.0529933497309684,33.0625,-0.0209728330373764,0.0940170884132385,6,0.0,True
181,2022-10-26T08:20:22.752Z,-0.155297458171844,33.0625,-0.56709349155426,0.0914709568023681,6,0.0,True
182,2022-10-26T08:20:23.761Z,-0.208715558052063,33.0625,-0.190717294812202,0.0795923471450805,6,0.0,True
183,2022-10-26T08:20:24.766Z,-0.281911373138427,33.0625,0.28839573264122,0.083325445652008,6,0.0,True
184,2022-10-26T08:20:25.768Z,0.149706408381462,33.0625,-0.117478378117084,0.0896044969558715,6,0.0,True
185,2022-10-26T08:20:26.782Z,0.054312314838171,33.0625,-0.0003589135594666,0.0864649415016174,6,0.0,True
186,2022-10-26T08:20:27.785Z,0.182710796594619,33.0625,1.31397342681884,0.0870583653450012,6,0.0,True
187,2022-10-26T08:20:28.786Z,0.0574771836400032,33.125,0.000312316900817677,0.0959697961807251,6,0.0,True
188,2022-10-26T08:20:29.802Z,-0.0306813661009073,33.125,0.0,0.17040067911148,6,0.0,False
189,2022-10-26T08:20:30.803Z,-0.166995465755462,33.125,-0.593318462371826,0.0890110731124877,6,0.0,False
190,2022-10-26T08:20:31.808Z,-0.172898352146148,33.125,0.650933623313903,0.0896907448768615,6,0.0,False
191,2022-10-26T08:20:32.814Z,-0.258371621370315,33.125,0.214171350002288,0.0857852697372436,6,0.0,False
192,2022-10-26T08:20:33.817Z,-0.14827661216259,33.125,0.00112582370638847,0.211224794387817,6,0.0,True
193,2022-10-26T08:20:34.823Z,0.147426068782806,33.125,0.131325453519821,0.0788266062736511,6,0.0,True
194,"""2022-10-26T08:20:35.838Z""",0.0956869274377822,33.125,0.000156507594510912,0.0820523500442504,6,0.0,False
195,"""2022-10-26T08:20:36.845Z""",0.0308303721249103,33.125,0.0,0.0812864899635315,6,0.0,False
196,"""2022-10-26T08:20:37.847Z""",0.0599496215581893,33.125,0.0,0.0864650011062622,6,0.0,False
197,"""2022-10-26T08:20:38.849Z""",0.0467219650745391,33.125,0.0,0.0806931257247924,6,0.0,False
198,"""2022-10-26T08:20:39.856Z""",0.040165439248085,33.125,0.0,0.0888387560844421,6,0.0,False
199,"""2022-10-26T08:20:40.856Z""",0.0551358573138713,33.125,0.0,0.0769601464271545,6,0.0,False
200,"""2022-10-26T08:20:41.861Z""",0.0414235405623912,33.1875,0.0,0.0875657200813293,6,0.0,False
201,"""2022-10-26T08:20:42.870Z""",0.0357218235731124,33.1875,0.0,0.0863787531852722,6,0.0,False
202,"""2022-10-26T08:20:43.876Z""",-0.037599217146635,33.1875,7.06099001490656e-07,0.0762804746627807,7,0.0,False
203,"""2022-10-26T08:20:44.879Z""",-0.139602467417716,33.1875,-0.000179276685230433,0.172267258167266,7,0.0,False
204,"""2022-10-26T08:20:45.886Z""",0.282654047012329,33.1875,-0.0809825286269187,0.0839188694953918,7,0.0,False
205,"""2022-10-26T08:20:46.888Z""",0.00226165680214762,33.1875,-0.476279109716415,0.0864649415016174,7,0.0,False
206,"""2022-10-26T08:20:47.895Z""",0.141180977225303,33.1875,0.567213892936706,0.084598422050476,7,0.0,False
207,"""2022-10-26T08:20:48.904Z""",0.230361804366111,33.1875,0.0650346577167511,0.0921506285667419,7,0.0,False
208,"""2022-10-26T08:20:49.911Z""",0.0747535228729248,33.1875,-9.76087685558013e-05,0.161403179168701,7,0.0,False
209,"""2022-10-26T08:20:50.918Z""",0.0520506761968135,33.25,0.0,0.0845122933387756,7,0.0,False
210,"""2022-10-26T08:20:51.925Z""",0.0298253390938043,33.25,0.0,0.0864649415016174,7,0.0,False
211,"""2022-10-26T08:20:52.930Z""",-0.141774460673332,33.1875,-0.313415855169296,0.0851919054985046,7,0.0,False
212,"""2022-10-26T08:20:53.936Z""",-0.17308884859085,33.25,-0.466744750738143,0.0889248847961425,7,0.0,False
213,"""2022-10-26T08:20:54.951Z""",-0.0828940793871879,33.25,0.659780800342559,0.082559585571289,7,0.0,False
214,"""2022-10-26T08:20:55.953Z""",0.254474401473999,33.25,-0.339726656675338,0.0896044969558715,7,0.0,False
215,"""2022-10-26T08:20:56.963Z""",0.060032308101654,33.25,-0.000869283161591738,0.0890110731124877,7,0.0,False
216,"""2022-10-26T08:20:57.967Z""",0.191959246993064,33.25,0.244606167078018,0.0875656604766845,7,0.0,False
217,"""2022-10-26T08:20:58.967Z""",0.120071299374103,33.25,3.42787159334639e-13,0.0889248251914978,7,0.0,False
218,2022-10-26T08:20:59.972Z,0.0195290893316268,33.25,0.0,0.183724761009216,7,0.0,False
219,2022-10-26T08:21:00.974Z,-0.104795113205909,33.25,0.000123039804748259,0.501310050487518,7,0.0,False
220,2022-10-26T08:21:01.980Z,-0.171768426895141,33.25,-0.995894253253936,0.0845122933387756,7,0.0,False
221,2022-10-26T08:21:02.986Z,-0.207143902778625,33.25,0.0504119955003261,0.0845122933387756,7,0.0,False
222,2022-10-26T08:21:03.989Z,-0.142664432525634,33.3125,0.0463557206094265,0.0834114551544189,7,0.0,False
223,2022-10-26T08:21:04.996Z,0.0672382041811943,33.3125,0.0559564717113971,0.0851057171821594,7,0.0,False
224,2022-10-26T08:21:05.999Z,0.111069984734058,33.3125,0.00189988303463906,0.0831530690193176,7,0.0,False
225,2022-10-26T08:21:07.007Z,0.0637278780341148,33.3125,0.0,0.0826457738876342,7,0.0,False
226,2022-10-26T08:21:08.022Z,0.0241333022713661,33.3125,0.0,0.0795062780380249,7,0.0,False
227,2022-10-26T08:21:09.028Z,-0.153864502906799,33.3125,-9.09816299099475e-05,0.202227175235748,8,0.0,False
228,2022-10-26T08:21:10.032Z,-0.234515815973281,33.3125,0.000565328053198754,0.491297900676727,8,0.0,False
229,2022-10-26T08:21:11.033Z,-0.015480600297451,33.3125,-0.496347248554229,0.0819661021232605,8,0.0,False
230,2022-10-26T08:21:12.036Z,0.180763274431228,33.3125,0.499260485172271,0.0807793140411377,8,0.0,False
231,2022-10-26T08:21:13.050Z,0.160167008638381,33.375,0.141554176807403,0.082559585571289,8,0.0,False
232,2022-10-26T08:21:14.056Z,-0.0146588049829006,33.375,-1.13700132750756e-13,0.168534219264984,8,0.0,False
233,2022-10-26T08:21:15.062Z,0.0368373319506645,33.375,0.0,0.0813727378845214,8,0.0,False
234,2022-10-26T08:21:16.062Z,0.0125898113474249,33.375,0.0,0.0788266062736511,8,0.0,False
235,2022-10-26T08:21:17.071Z,-0.151167392730712,33.375,-0.180761501193046,0.0788266062736511,8,0.0,False
236,2022-10-26T08:21:18.078Z,-0.190846592187881,33.375,-0.592165052890777,0.083239197731018,8,0.0,False
237,2022-10-26T08:21:19.082Z,0.00432337867096066,33.375,0.639366209506988,0.0806930661201477,8,0.0,False
238,2022-10-26T08:21:20.089Z,0.205655217170715,33.375,0.0207647569477558,0.0795062184333801,8,0.0,False
239,2022-10-26T08:21:21.092Z,0.0442007780075073,33.375,-0.496075391769409,0.0856992602348327,8,0.0,False
240,2022-10-26T08:21:22.095Z,0.0235324501991271,33.4375,0.0,0.0869722962379455,8,0.0,False
241,2022-10-26T08:21:23.098Z,0.172725051641464,33.375,0.245746210217475,0.087651789188385,8,0.0,False
242,2022-10-26T08:21:24.100Z,0.00661586271598935,33.375,2.11916462568122e-15,0.0782331824302673,8,0.0,False
243,2022-10-26T08:21:25.112Z,-0.0115175889804959,33.375,0.0,0.18695044517517,8,0.0,False
244,2022-10-26T08:21:26.115Z,-0.11800193041563,33.4375,-0.979506850242614,0.0814588069915771,8,0.0,False
245,2022-10-26T08:21:27.116Z,-0.0886738151311874,33.4375,0.680920600891113,0.0869722366333007,8,0.0,False
